time, 4020824211773201175, 4025185137773201155, 409061132773201254, 406908213773201128, 4067173146773201181, 405322121277320127, 4015213417077320185, 4010224513677320196, 40217218126773201172, 40245178127773201199
1646092499.434347, 88.36, 76.1, 69.57, 69.8, 68.68, 68.22, 68.0, 67.44, 70.7, 67.32
1646092559.136211, 88.14, 76.1, 69.46, 69.8, 68.68, 68.34, 68.0, 67.44, 70.7, 67.21
1646092618.8403265, 88.14, 76.1, 69.46, 69.8, 68.68, 68.22, 68.0, 67.55, 70.7, 67.32
1646092678.5433757, 88.36, 75.99, 69.35, 69.8, 68.56, 68.34, 67.89, 67.44, 70.7, 67.21
1646092738.2555082, 88.47, 75.99, -196.6, 185.0, 68.45, 68.34, 68.0, 67.55, 69.8, 67.21
1646092797.9535284, 88.36, 75.88, 69.01, 68.9, 68.34, 68.22, 68.0, 67.55, 69.8, 67.21
1646092857.6552212, 88.25, 75.76, 68.9, 68.9, 68.22, 68.22, 68.0, 67.44, 69.8, 67.21
1646092917.3632777, 88.14, 75.76, 68.79, 68.9, 68.11, 68.11, 68.0, 67.44, 69.8, 67.21
1646092977.0750008, 88.02, 75.88, 68.68, 68.9, 68.0, 68.0, 68.0, 67.44, 69.8, 67.21
1646093036.7933242, 87.8, 75.65, 68.56, 68.0, 67.89, 68.11, 67.89, 67.44, 69.8, 67.21
1646093096.502177, 87.91, 75.54, 68.34, 68.0, 67.77, 67.89, 68.0, 67.55, 69.8, 67.21
1646093156.2101293, 87.91, 75.43, 68.22, 68.0, 67.77, 67.77, 67.89, 67.44, 69.8, 67.21
1646093215.911866, 88.02, 75.43, 68.22, 68.0, 67.66, 67.77, 67.89, 67.44, 69.8, 67.21
1646093275.6073835, 88.02, 75.31, 68.11, 68.0, 67.55, 67.77, 67.89, 67.44, 69.8, 67.1
1646093335.2991877, 87.69, 75.2, 68.11, 68.0, 67.55, 67.66, 67.89, 67.32, 69.8, 67.1
1646093394.9990344, 87.8, 75.31, 68.11, 68.0, 67.55, 67.66, 67.77, 67.44, 69.8, 67.21
1646093454.6978714, 88.02, 75.65, 68.11, -196.6, 67.66, 67.66, 67.89, 67.44, 69.8, 67.21
1646093514.3934193, 88.02, 75.43, 68.22, 68.0, 67.66, 67.77, 67.77, 67.32, 69.8, 67.1
1646093574.091378, 88.14, 75.43, 68.22, 68.0, 67.77, 67.77, 68.0, 67.55, 69.8, 67.21
1646093633.7858138, 88.02, 75.43, 68.34, 68.0, 67.77, 67.77, 67.89, 67.44, 69.8, 67.21
1646093693.482253, 88.02, 75.54, 68.34, 68.0, 67.89, 67.77, 67.77, 67.44, 69.8, 67.21
1646093753.1790814, 88.25, 75.54, 68.45, 68.9, 68.0, 67.89, 67.89, 67.44, 69.8, 67.21
1646093812.8745222, 88.25, 75.65, 68.45, 68.9, 68.0, 67.89, 67.89, 67.44, 69.8, 67.1
1646093872.5686316, 88.36, 75.65, 68.56, 68.9, 68.11, 67.89, 67.89, 67.44, 69.8, 67.21
1646093932.256608, 88.47, 75.65, 68.56, 68.9, 68.11, 67.89, 67.89, 67.55, 69.8, 67.21
1646093991.9458518, 88.47, 75.65, 68.68, 68.9, 68.22, 68.0, 67.89, 67.44, 69.8, 67.21
1646094051.6364615, 88.47, 75.76, 68.68, 68.9, 68.22, 68.0, 68.0, 67.55, 69.8, 67.21
1646094111.3256721, 88.47, 75.76, 68.79, 68.9, 68.22, 68.0, 67.89, 67.44, 69.8, 67.21
1646094171.0224495, 88.47, 75.76, 68.79, 68.9, 68.22, 68.0, 67.89, 67.44, 69.8, 67.32
1646094230.7129228, 88.36, 75.88, 68.9, 68.9, 68.34, 68.0, 68.0, 67.44, 69.8, 67.21
1646094290.4033022, 88.7, 75.88, 68.9, 69.8, 68.34, 68.0, 67.89, 67.55, 69.8, 67.21
1646094350.1039715, 88.59, 75.88, 69.01, 69.8, -196.6, 68.11, 67.89, 67.55, 69.8, 67.21
1646094409.793407, 88.7, 76.1, 69.01, 69.8, 68.45, 68.11, 68.0, 67.55, 69.8, 67.32
1646094469.4928916, 88.81, 75.99, 69.13, -196.6, 68.45, 68.22, 68.0, 67.55, 69.8, 67.21
1646094529.1795287, 88.93, 75.99, 69.13, 69.8, 68.45, 68.11, 68.0, 67.55, 70.7, 67.32
1646094588.861159, 88.93, 76.1, 69.24, 69.8, 68.45, 68.11, 68.0, 67.55, 70.7, 67.21
1646094648.545619, 88.93, 76.1, 69.24, -196.6, 68.56, 68.11, 68.0, 67.55, 70.7, 67.21
1646094708.2325351, 89.15, 76.1, 69.35, 69.8, 68.45, 68.22, 68.0, 67.55, 70.7, 67.32
1646094767.929198, 89.04, 76.1, 69.57, 69.8, 68.56, 68.22, 68.0, 67.55, 70.7, 67.32
1646094827.6247096, 88.7, 76.1, 69.57, 69.8, 68.68, 68.34, 68.0, 67.55, 70.7, 67.32
1646094887.318787, 88.7, 76.1, 69.57, 69.8, 68.68, 68.34, 68.0, 67.55, 70.7, 67.21
1646094947.0083876, 88.81, 76.1, 69.46, 69.8, -196.6, 68.22, 68.0, 67.55, 70.7, 67.21
1646095006.6927102, 88.59, 76.1, 69.46, 69.8, 68.68, 68.34, 68.0, 67.55, 70.7, 67.21
1646095066.3780859, 88.81, 75.99, 69.35, 69.8, 68.56, 68.34, 68.0, 67.55, 70.7, 67.21
1646095126.0635817, 88.7, 75.99, 69.13, 69.8, 68.45, 68.22, 68.0, 67.55, 69.8, 67.21
1646095185.7439806, 88.47, 75.88, 69.01, 68.9, 68.34, 68.22, 68.0, 67.55, 70.7, 67.21
1646095245.4281647, 88.36, 75.88, 68.9, 68.9, 68.22, 68.11, 68.0, 67.55, 69.8, 67.21
1646095305.1037848, 88.14, 75.76, 68.79, 68.9, 68.11, 68.0, 68.0, 67.55, 69.8, 67.21
1646095364.7830315, 88.14, 75.65, 68.68, 68.9, 68.0, 68.11, 68.0, 67.55, 69.8, 67.21
1646095424.4709733, 87.91, 75.88, 68.56, 68.0, 68.0, 67.89, 68.0, 67.55, 69.8, 67.21
1646095484.1515903, 88.02, 75.54, 68.45, -196.6, 67.89, 67.89, 68.0, 67.44, 69.8, 67.21
1646095543.8371344, 87.8, 75.54, 68.34, 68.0, 67.77, 67.89, 67.89, 67.44, 69.8, 67.21
1646095603.5351646, 88.02, 75.43, 68.22, 68.0, 67.66, 67.77, 68.0, 67.44, 69.8, 67.1
1646095663.2319467, 88.14, 75.43, 68.22, 68.0, 67.66, 67.77, 67.89, 67.44, 69.8, 67.21
